cliente_id,nombre_cliente,tipo_cliente,zona_id,nombre_zona,fecha_alta,activo
1885,Bar Antúnez,Bar,3,Madrid Sur,2020-04-07,Sí
1886,Tienda Pedrero,Tienda,8,Getafe,2020-05-28,Sí
1887,Gasolinera Menéndez,Gasolinera,4,Madrid Este,2023-04-10,Sí
1888,Tienda Carrasco,Tienda,4,Madrid Este,2022-10-24,Sí
1889,Tienda Cepeda,Tienda,3,Madrid Sur,2020-09-13,Sí
1890,Tienda Gallart,Tienda,8,Getafe,2019-10-25,Sí
1891,Gasolinera Niño,Gasolinera,4,Madrid Este,2019-04-03,No
1892,Bar Jimenez,Bar,2,Madrid Norte,2022-04-14,Sí
1893,Tienda Catalán,Tienda,5,Madrid Oeste,2025-04-24,Sí
1894,Bar Boix,Bar,3,Madrid Sur,2019-05-22,Sí
1895,Bar Vilaplana,Bar,11,Alcorcón,2019-03-12,Sí
1896,Tienda Marcos,Tienda,1,Madrid Centro,2023-10-09,Sí
1897,Bar Benítez,Bar,11,Alcorcón,2020-03-21,Sí
1898,Tienda Mulet,Tienda,2,Madrid Norte,2019-05-10,Sí
1899,Supermercado Noguera,Supermercado,7,San Sebastián de los Reyes,2021-08-28,Sí
1900,Bar Lago,Bar,7,San Sebastián de los Reyes,2024-09-07,Sí
1901,Restaurante Beltrán,Restaurante,2,Madrid Norte,2020-08-14,Sí
1902,Bar Diéguez,Bar,5,Madrid Oeste,2019-11-23,Sí
1903,Bar Salgado,Bar,3,Madrid Sur,2021-11-13,Sí
1904,Bar Olmedo,Bar,9,Leganés,2023-11-03,Sí
1905,Restaurante Múgica,Restaurante,6,Alcobendas,2024-02-16,No
1906,Supermercado Ribes,Supermercado,8,Getafe,2017-12-20,Sí
1907,Gasolinera Vendrell,Gasolinera,10,Móstoles,2022-11-23,Sí
1908,Bar Martínez,Bar,2,Madrid Norte,2022-03-31,Sí
1909,Restaurante Barrios,Restaurante,3,Madrid Sur,2023-05-09,Sí
1910,Bar Alvarado,Bar,1,Madrid Centro,2024-08-22,Sí
1911,Bar Azcona,Bar,6,Alcobendas,2016-12-28,Sí
1912,Restaurante Pereira,Restaurante,3,Madrid Sur,2020-06-06,Sí
1913,Bar Nicolás,Bar,7,San Sebastián de los Reyes,2022-07-02,Sí
1914,Gasolinera Ferrández,Gasolinera,2,Madrid Norte,2017-01-10,Sí
1915,Bar Vara,Bar,1,Madrid Centro,2019-11-03,No
1916,Tienda Lucas,Tienda,1,Madrid Centro,2019-09-06,Sí
1917,Bar Olmo,Bar,3,Madrid Sur,2025-07-17,Sí
1918,Gasolinera Madrid,Gasolinera,6,Alcobendas,2021-02-15,Sí
1919,Restaurante Huguet,Restaurante,8,Getafe,2026-05-29,Sí
1920,Bar Salcedo,Bar,1,Madrid Centro,2024-09-17,Sí
1921,Bar Cáceres,Bar,4,Madrid Este,2021-05-26,Sí
1922,Gasolinera Borja,Gasolinera,7,San Sebastián de los Reyes,2019-03-13,Sí
1923,Bar Becerra,Bar,4,Madrid Este,2024-09-08,Sí
1924,Restaurante Casado,Restaurante,2,Madrid Norte,2019-12-11,Sí
1925,Bar Ibañez,Bar,9,Leganés,2022-12-09,Sí
1926,Gasolinera Guzmán,Gasolinera,8,Getafe,2022-11-28,Sí
1927,Restaurante Aragón,Restaurante,2,Madrid Norte,2024-05-18,Sí
1928,Bar Cruz,Bar,5,Madrid Oeste,2020-09-21,Sí
1929,Bar Ros,Bar,3,Madrid Sur,2020-11-29,Sí
1930,Bar Jaén,Bar,5,Madrid Oeste,2018-06-13,No
1931,Bar Alcaraz,Bar,8,Getafe,2020-11-22,Sí
1932,Tienda Sotelo,Tienda,8,Getafe,2020-11-26,Sí
1933,Bar Padilla,Bar,5,Madrid Oeste,2020-02-26,Sí
1934,Tienda Gelabert,Tienda,2,Madrid Norte,2019-12-31,Sí
1935,Tienda Tamayo,Tienda,4,Madrid Este,2022-08-22,Sí
1936,Bar Colom,Bar,5,Madrid Oeste,2024-10-09,Sí
1937,Restaurante Villanueva,Restaurante,11,Alcorcón,2019-10-18,Sí
1938,Supermercado Muñoz,Supermercado,2,Madrid Norte,2023-10-03,Sí
1939,Bar Solana,Bar,1,Madrid Centro,2024-09-24,Sí
1940,Tienda Bru,Tienda,1,Madrid Centro,2018-12-03,Sí
1941,Restaurante Alcántara,Restaurante,6,Alcobendas,2020-03-10,Sí
1942,Bar Robles,Bar,6,Alcobendas,2018-01-05,Sí
1943,Restaurante Sarabia,Restaurante,3,Madrid Sur,2018-03-30,Sí
1944,Gasolinera Solana,Gasolinera,2,Madrid Norte,2024-11-25,No
1945,Gasolinera Lopez,Gasolinera,12,Fuenlabrada,2020-09-18,Sí
1946,Tienda Villegas,Tienda,1,Madrid Centro,2019-11-30,Sí
1947,Tienda Acuña,Tienda,6,Alcobendas,2022-09-26,Sí
1948,Tienda Arellano,Tienda,7,San Sebastián de los Reyes,2018-10-27,Sí
1949,Bar Belmonte,Bar,11,Alcorcón,2017-02-15,Sí
1950,Bar Malo,Bar,1,Madrid Centro,2019-12-19,Sí
1951,Tienda Cal,Tienda,10,Móstoles,2023-03-24,Sí
1952,Bar Espejo,Bar,1,Madrid Centro,2019-07-07,Sí
1953,Restaurante Llamas,Restaurante,1,Madrid Centro,2016-07-31,Sí
1954,Restaurante Bastida,Restaurante,1,Madrid Centro,2025-03-19,Sí
1955,Supermercado Bayón,Supermercado,1,Madrid Centro,2022-10-28,Sí
1956,Bar Mariscal,Bar,3,Madrid Sur,2021-12-05,Sí
1957,Bar Nadal,Bar,3,Madrid Sur,2020-05-26,Sí
1958,Bar Diéguez,Bar,2,Madrid Norte,2024-06-13,No
1959,Tienda Ávila,Tienda,2,Madrid Norte,2020-11-16,Sí
1960,Supermercado Iriarte,Supermercado,1,Madrid Centro,2023-07-29,Sí
1961,Tienda Abella,Tienda,7,San Sebastián de los Reyes,2025-06-11,Sí
1962,Tienda Santos,Tienda,3,Madrid Sur,2022-06-01,Sí
1963,Bar Valle,Bar,5,Madrid Oeste,2017-03-01,Sí
1964,Bar Franch,Bar,3,Madrid Sur,2021-05-24,Sí
1965,Restaurante Guzmán,Restaurante,1,Madrid Centro,2024-03-11,No
1966,Supermercado Muñoz,Supermercado,4,Madrid Este,2024-06-22,Sí
1967,Gasolinera Solé,Gasolinera,5,Madrid Oeste,2021-07-17,Sí
1968,Gasolinera Saldaña,Gasolinera,7,San Sebastián de los Reyes,2019-12-07,Sí
1969,Bar Mena,Bar,4,Madrid Este,2020-01-06,Sí
1970,Gasolinera Giner,Gasolinera,6,Alcobendas,2019-01-24,Sí
1971,Bar Navarrete,Bar,2,Madrid Norte,2024-09-04,Sí
1972,Bar Casares,Bar,4,Madrid Este,2018-07-14,No
1973,Gasolinera León,Gasolinera,2,Madrid Norte,2022-02-26,Sí
1974,Restaurante Benet,Restaurante,4,Madrid Este,2018-09-23,Sí
1975,Restaurante Cabello,Restaurante,5,Madrid Oeste,2018-06-12,Sí
1976,Restaurante Salvà,Restaurante,1,Madrid Centro,2021-07-07,Sí
1977,Bar Casals,Bar,11,Alcorcón,2019-09-06,Sí
1978,Bar Manjón,Bar,8,Getafe,2022-03-14,Sí
1979,Bar Bellido,Bar,4,Madrid Este,2025-02-18,No
1980,Gasolinera Bernad,Gasolinera,4,Madrid Este,2020-10-20,Sí
1981,Bar Pla,Bar,1,Madrid Centro,2018-01-14,Sí
1982,Tienda Toro,Tienda,8,Getafe,2019-11-15,Sí
1983,Bar Sainz,Bar,1,Madrid Centro,2024-05-23,Sí
1984,Tienda Arteaga,Tienda,4,Madrid Este,2024-08-13,No
1985,Bar Medina,Bar,7,San Sebastián de los Reyes,2018-02-08,Sí
1986,Bar Prat,Bar,1,Madrid Centro,2017-03-07,Sí
1987,Gasolinera Almeida,Gasolinera,6,Alcobendas,2017-10-12,Sí
1988,Bar Uribe,Bar,4,Madrid Este,2025-12-03,Sí
1989,Bar Benítez,Bar,4,Madrid Este,2023-04-11,Sí
1990,Bar Sainz,Bar,1,Madrid Centro,2021-05-01,Sí
1991,Gasolinera Olmo,Gasolinera,3,Madrid Sur,2016-12-03,Sí
1992,Restaurante Solera,Restaurante,10,Móstoles,2017-06-08,Sí
1993,Supermercado Cárdenas,Supermercado,7,San Sebastián de los Reyes,2017-02-24,Sí
1994,Bar Rico,Bar,8,Getafe,2022-09-20,No
1995,Tienda Torrents,Tienda,1,Madrid Centro,2020-07-04,Sí
1996,Tienda Polo,Tienda,3,Madrid Sur,2017-10-15,Sí
1997,Supermercado Aguilera,Supermercado,1,Madrid Centro,2019-05-27,Sí
1998,Bar Galvez,Bar,1,Madrid Centro,2025-09-21,Sí
1999,Gasolinera Cerdá,Gasolinera,1,Madrid Centro,2023-03-22,Sí
2000,Bar Fajardo,Bar,3,Madrid Sur,2022-09-24,Sí
