venta_id,pedido_id,fecha_id,fecha_entrega,cliente_id,empleado_id,producto_id,cantidad,precio_unitario,coste_unitario,importe,coste_total,beneficio,estado_pedido,dias_entrega,fecha,mes
4701,101513,20230810,2023-08-13,1082,13,26,4,1.47,0.56,5.88,2.24,3.64,Entregado,3.0,2023-08-10,8
4702,101513,20230810,2023-08-13,1082,13,6,19,5.2,2.27,98.8,43.13,55.67,Entregado,3.0,2023-08-10,8
4703,101513,20230810,2023-08-13,1082,13,9,11,4.51,1.63,49.61,17.93,31.68,Entregado,3.0,2023-08-10,8
4704,101514,20220809,2022-08-10,1940,15,27,40,2.28,0.94,91.2,37.6,53.6,Entregado,1.0,2022-08-09,8
4705,101515,20250210,2025-02-11,713,9,3,15,2.51,0.94,37.65,14.1,23.55,Entregado,1.0,2025-02-10,2
4706,101515,20250210,2025-02-11,713,9,13,14,1.69,0.7,23.66,9.8,13.86,Entregado,1.0,2025-02-10,2
4707,101515,20250210,2025-02-11,713,9,22,9,5.89,2.57,53.01,23.13,29.88,Entregado,1.0,2025-02-10,2
4708,101516,20240216,2024-02-19,84,15,9,3,4.51,1.63,13.53,4.89,8.64,Entregado,3.0,2024-02-16,2
4709,101516,20240216,2024-02-19,84,15,4,4,2.04,1.15,8.16,4.6,3.56,Entregado,3.0,2024-02-16,2
4710,101516,20240216,2024-02-19,84,15,14,8,2.97,1.79,23.76,14.32,9.44,Entregado,3.0,2024-02-16,2
4711,101517,20250204,2025-02-06,1643,13,10,2,2.73,1.51,5.46,3.02,2.44,Entregado,2.0,2025-02-04,2
4712,101517,20250204,2025-02-06,1643,13,7,9,4.06,2.33,36.54,20.97,15.57,Entregado,2.0,2025-02-04,2
4713,101517,20250204,2025-02-06,1643,13,19,7,2.13,1.26,14.91,8.82,6.09,Entregado,2.0,2025-02-04,2
4714,101517,20250204,2025-02-06,1643,13,6,2,5.2,2.27,10.4,4.54,5.86,Entregado,2.0,2025-02-04,2
4715,101518,20241001,2024-10-03,1314,13,3,8,2.51,0.94,20.08,7.52,12.56,Entregado,2.0,2024-10-01,10
4716,101518,20241001,2024-10-03,1314,13,21,9,3.52,1.44,31.68,12.96,18.72,Entregado,2.0,2024-10-01,10
4717,101518,20241001,2024-10-03,1314,13,19,9,2.13,1.26,19.17,11.34,7.83,Entregado,2.0,2024-10-01,10
4718,101518,20241001,2024-10-03,1314,13,25,5,3.77,2.3,18.85,11.5,7.35,Entregado,2.0,2024-10-01,10
4719,101518,20241001,2024-10-03,1314,13,1,4,2.27,1.15,9.08,4.6,4.48,Entregado,2.0,2024-10-01,10
4720,101519,20230918,2023-09-19,383,12,3,6,2.51,0.94,15.06,5.64,9.42,Entregado,1.0,2023-09-18,9
4721,101519,20230918,2023-09-19,383,12,19,6,2.13,1.26,12.78,7.56,5.22,Entregado,1.0,2023-09-18,9
4722,101520,20241023,2024-10-25,1154,10,15,3,4.1,1.66,12.3,4.98,7.32,Entregado,2.0,2024-10-23,10
4723,101520,20241023,2024-10-25,1154,10,3,6,2.51,0.94,15.06,5.64,9.42,Entregado,2.0,2024-10-23,10
4724,101521,20220401,2022-04-03,1132,8,11,3,3.07,1.49,9.21,4.47,4.74,Entregado,2.0,2022-04-01,4
4725,101522,20220113,2022-01-15,1707,10,1,6,2.27,1.15,13.62,6.9,6.72,Entregado,2.0,2022-01-13,1
4726,101522,20220113,2022-01-15,1707,10,5,3,2.19,0.79,6.57,2.37,4.2,Entregado,2.0,2022-01-13,1
4727,101523,20220218,2022-02-19,1428,15,11,3,3.07,1.49,9.21,4.47,4.74,Entregado,1.0,2022-02-18,2
4728,101523,20220218,2022-02-19,1428,15,10,5,2.73,1.51,13.65,7.55,6.1,Entregado,1.0,2022-02-18,2
4729,101524,20230509,2023-05-10,1644,10,11,4,3.07,1.49,12.28,5.96,6.32,Entregado,1.0,2023-05-09,5
4730,101524,20230509,2023-05-10,1644,10,5,6,2.19,0.79,13.14,4.74,8.4,Entregado,1.0,2023-05-09,5
4731,101524,20230509,2023-05-10,1644,10,10,6,2.73,1.51,16.38,9.06,7.32,Entregado,1.0,2023-05-09,5
4732,101525,20240419,2024-04-22,862,10,8,2,4.1,2.41,8.2,4.82,3.38,Entregado,3.0,2024-04-19,4
4733,101525,20240419,2024-04-22,862,10,3,3,2.51,0.94,7.53,2.82,4.71,Entregado,3.0,2024-04-19,4
4734,101525,20240419,2024-04-22,862,10,26,2,1.47,0.56,2.94,1.12,1.82,Entregado,3.0,2024-04-19,4
4735,101525,20240419,2024-04-22,862,10,18,8,3.38,1.58,27.04,12.64,14.4,Entregado,3.0,2024-04-19,4
4736,101526,20241121,2024-11-23,1877,10,4,3,2.04,1.15,6.12,3.45,2.67,Entregado,2.0,2024-11-21,11
4737,101527,20220705,2022-07-08,503,12,27,11,2.28,0.94,25.08,10.34,14.74,Entregado,3.0,2022-07-05,7
4738,101527,20220705,2022-07-08,503,12,6,15,5.2,2.27,78.0,34.05,43.95,Entregado,3.0,2022-07-05,7
4739,101527,20220705,2022-07-08,503,12,15,20,4.1,1.66,82.0,33.2,48.8,Entregado,3.0,2022-07-05,7
4740,101528,20241014,2024-10-16,1351,9,5,10,2.19,0.79,21.9,7.9,14.0,Entregado,2.0,2024-10-14,10
4741,101528,20241014,2024-10-16,1351,9,3,10,2.51,0.94,25.1,9.4,15.7,Entregado,2.0,2024-10-14,10
4742,101528,20241014,2024-10-16,1351,9,1,9,2.27,1.15,20.43,10.35,10.08,Entregado,2.0,2024-10-14,10
4743,101529,20250129,2025-02-03,521,8,14,9,2.97,1.79,26.73,16.11,10.62,Incidencia,5.0,2025-01-29,1
4744,101529,20250129,2025-02-03,521,8,1,7,2.27,1.15,15.89,8.05,7.84,Incidencia,5.0,2025-01-29,1
4745,101529,20250129,2025-02-03,521,8,24,18,3.67,2.07,66.06,37.26,28.8,Incidencia,5.0,2025-01-29,1
4746,101529,20250129,2025-02-03,521,8,7,19,4.06,2.33,77.14,44.27,32.87,Incidencia,5.0,2025-01-29,1
4747,101530,20250114,2025-01-16,64,14,10,4,2.73,1.51,10.92,6.04,4.88,Entregado,2.0,2025-01-14,1
4748,101531,20240626,2024-06-27,1661,13,11,11,3.07,1.49,33.77,16.39,17.38,Entregado,1.0,2024-06-26,6
4749,101531,20240626,2024-06-27,1661,13,2,6,1.88,0.92,11.28,5.52,5.76,Entregado,1.0,2024-06-26,6
4750,101532,20221108,2022-11-10,1564,8,28,9,1.22,0.68,10.98,6.12,4.86,Entregado,2.0,2022-11-08,11
4751,101532,20221108,2022-11-10,1564,8,23,8,5.17,2.71,41.36,21.68,19.68,Entregado,2.0,2022-11-08,11
4752,101532,20221108,2022-11-10,1564,8,18,7,3.38,1.58,23.66,11.06,12.6,Entregado,2.0,2022-11-08,11
4753,101533,20240903,2024-09-06,1486,17,11,5,3.07,1.49,15.35,7.45,7.9,Entregado,3.0,2024-09-03,9
4754,101533,20240903,2024-09-06,1486,17,6,12,5.2,2.27,62.4,27.24,35.16,Entregado,3.0,2024-09-03,9
4755,101533,20240903,2024-09-06,1486,17,1,5,2.27,1.15,11.35,5.75,5.6,Entregado,3.0,2024-09-03,9
4756,101533,20240903,2024-09-06,1486,17,15,5,4.1,1.66,20.5,8.3,12.2,Entregado,3.0,2024-09-03,9
4757,101533,20240903,2024-09-06,1486,17,2,7,1.88,0.92,13.16,6.44,6.72,Entregado,3.0,2024-09-03,9
4758,101534,20251113,2025-11-16,1485,15,5,45,2.19,0.79,98.55,35.55,63.0,Entregado,3.0,2025-11-13,11
4759,101534,20251113,2025-11-16,1485,15,25,46,3.77,2.3,173.42,105.8,67.62,Entregado,3.0,2025-11-13,11
4760,101535,20240529,2024-06-01,1638,15,18,13,3.38,1.58,43.94,20.54,23.4,Entregado,3.0,2024-05-29,5
4761,101535,20240529,2024-06-01,1638,15,22,5,5.89,2.57,29.45,12.85,16.6,Entregado,3.0,2024-05-29,5
4762,101535,20240529,2024-06-01,1638,15,21,9,3.52,1.44,31.68,12.96,18.72,Entregado,3.0,2024-05-29,5
4763,101535,20240529,2024-06-01,1638,15,23,15,5.17,2.71,77.55,40.65,36.9,Entregado,3.0,2024-05-29,5
4764,101535,20240529,2024-06-01,1638,15,14,20,2.97,1.79,59.4,35.8,23.6,Entregado,3.0,2024-05-29,5
4765,101535,20240529,2024-06-01,1638,15,15,8,4.1,1.66,32.8,13.28,19.52,Entregado,3.0,2024-05-29,5
4766,101536,20250310,2025-03-12,1753,8,6,10,5.2,2.27,52.0,22.7,29.3,Entregado,2.0,2025-03-10,3
4767,101536,20250310,2025-03-12,1753,8,14,8,2.97,1.79,23.76,14.32,9.44,Entregado,2.0,2025-03-10,3
4768,101536,20250310,2025-03-12,1753,8,1,5,2.27,1.15,11.35,5.75,5.6,Entregado,2.0,2025-03-10,3
4769,101537,20231117,2023-11-20,979,12,10,10,2.73,1.51,27.3,15.1,12.2,Entregado,3.0,2023-11-17,11
4770,101538,20250619,,1071,8,1,4,2.27,1.15,0.0,0.0,0.0,Cancelado,,2025-06-19,6
4771,101538,20250619,,1071,8,11,8,3.07,1.49,0.0,0.0,0.0,Cancelado,,2025-06-19,6
4772,101538,20250619,,1071,8,6,10,5.2,2.27,0.0,0.0,0.0,Cancelado,,2025-06-19,6
4773,101538,20250619,,1071,8,18,3,3.38,1.58,0.0,0.0,0.0,Cancelado,,2025-06-19,6
4774,101538,20250619,,1071,8,10,5,2.73,1.51,0.0,0.0,0.0,Cancelado,,2025-06-19,6
4775,101539,20220706,2022-07-08,954,8,21,9,3.52,1.44,31.68,12.96,18.72,Entregado,2.0,2022-07-06,7
4776,101539,20220706,2022-07-08,954,8,3,3,2.51,0.94,7.53,2.82,4.71,Entregado,2.0,2022-07-06,7
4777,101540,20250611,2025-06-12,1572,11,21,6,3.52,1.44,21.12,8.64,12.48,Entregado,1.0,2025-06-11,6
4778,101540,20250611,2025-06-12,1572,11,8,14,4.1,2.41,57.4,33.74,23.66,Entregado,1.0,2025-06-11,6
4779,101540,20250611,2025-06-12,1572,11,22,13,5.89,2.57,76.57,33.41,43.16,Entregado,1.0,2025-06-11,6
4780,101540,20250611,2025-06-12,1572,11,18,9,3.38,1.58,30.42,14.22,16.2,Entregado,1.0,2025-06-11,6
4781,101540,20250611,2025-06-12,1572,11,15,11,4.1,1.66,45.1,18.26,26.84,Entregado,1.0,2025-06-11,6
4782,101541,20251124,2025-11-25,1979,10,4,8,2.04,1.15,16.32,9.2,7.12,Entregado,1.0,2025-11-24,11
4783,101541,20251124,2025-11-25,1979,10,23,9,5.17,2.71,46.53,24.39,22.14,Entregado,1.0,2025-11-24,11
4784,101541,20251124,2025-11-25,1979,10,11,5,3.07,1.49,15.35,7.45,7.9,Entregado,1.0,2025-11-24,11
4785,101542,20250627,2025-06-30,1351,9,18,15,3.38,1.58,50.7,23.7,27.0,Entregado,3.0,2025-06-27,6
4786,101542,20250627,2025-06-30,1351,9,11,5,3.07,1.49,15.35,7.45,7.9,Entregado,3.0,2025-06-27,6
4787,101542,20250627,2025-06-30,1351,9,3,16,2.51,0.94,40.16,15.04,25.12,Entregado,3.0,2025-06-27,6
4788,101542,20250627,2025-06-30,1351,9,7,13,4.06,2.33,52.78,30.29,22.49,Entregado,3.0,2025-06-27,6
4789,101542,20250627,2025-06-30,1351,9,12,14,2.54,1.32,35.56,18.48,17.08,Entregado,3.0,2025-06-27,6
4790,101542,20250627,2025-06-30,1351,9,27,11,2.28,0.94,25.08,10.34,14.74,Entregado,3.0,2025-06-27,6
4791,101543,20230404,2023-04-07,1123,16,20,3,2.98,1.26,8.94,3.78,5.16,Entregado,3.0,2023-04-04,4
4792,101543,20230404,2023-04-07,1123,16,16,4,2.1,0.81,8.4,3.24,5.16,Entregado,3.0,2023-04-04,4
4793,101543,20230404,2023-04-07,1123,16,25,5,3.77,2.3,18.85,11.5,7.35,Entregado,3.0,2023-04-04,4
4794,101543,20230404,2023-04-07,1123,16,17,9,2.85,1.2,25.65,10.8,14.85,Entregado,3.0,2023-04-04,4
4795,101544,20210422,2021-04-24,348,12,26,4,1.47,0.56,5.88,2.24,3.64,Entregado,2.0,2021-04-22,4
4796,101544,20210422,2021-04-24,348,12,10,8,2.73,1.51,21.84,12.08,9.76,Entregado,2.0,2021-04-22,4
4797,101544,20210422,2021-04-24,348,12,16,8,2.1,0.81,16.8,6.48,10.32,Entregado,2.0,2021-04-22,4
4798,101544,20210422,2021-04-24,348,12,11,2,3.07,1.49,6.14,2.98,3.16,Entregado,2.0,2021-04-22,4
4799,101545,20240717,2024-07-19,1598,10,22,19,5.89,2.57,111.91,48.83,63.08,Entregado,2.0,2024-07-17,7
4800,101546,20210917,2021-09-20,705,9,17,2,2.85,1.2,5.7,2.4,3.3,Entregado,3.0,2021-09-17,9
4801,101546,20210917,2021-09-20,705,9,20,3,2.98,1.26,8.94,3.78,5.16,Entregado,3.0,2021-09-17,9
4802,101547,20230209,2023-02-11,1736,17,4,5,2.04,1.15,10.2,5.75,4.45,Entregado,2.0,2023-02-09,2
4803,101547,20230209,2023-02-11,1736,17,7,9,4.06,2.33,36.54,20.97,15.57,Entregado,2.0,2023-02-09,2
4804,101548,20240524,2024-05-27,181,8,14,3,2.97,1.79,8.91,5.37,3.54,Entregado,3.0,2024-05-24,5
4805,101548,20240524,2024-05-27,181,8,7,12,4.06,2.33,48.72,27.96,20.76,Entregado,3.0,2024-05-24,5
4806,101548,20240524,2024-05-27,181,8,23,2,5.17,2.71,10.34,5.42,4.92,Entregado,3.0,2024-05-24,5
4807,101549,20220705,2022-07-08,243,12,11,10,3.07,1.49,30.7,14.9,15.8,Entregado,3.0,2022-07-05,7
4808,101549,20220705,2022-07-08,243,12,15,6,4.1,1.66,24.6,9.96,14.64,Entregado,3.0,2022-07-05,7
4809,101549,20220705,2022-07-08,243,12,10,4,2.73,1.51,10.92,6.04,4.88,Entregado,3.0,2022-07-05,7
4810,101549,20220705,2022-07-08,243,12,27,4,2.28,0.94,9.12,3.76,5.36,Entregado,3.0,2022-07-05,7
4811,101549,20220705,2022-07-08,243,12,23,5,5.17,2.71,25.85,13.55,12.3,Entregado,3.0,2022-07-05,7
4812,101550,20221201,2022-12-04,1858,13,26,4,1.47,0.56,5.88,2.24,3.64,Entregado,3.0,2022-12-01,12
4813,101550,20221201,2022-12-04,1858,13,25,3,3.77,2.3,11.31,6.9,4.41,Entregado,3.0,2022-12-01,12
4814,101550,20221201,2022-12-04,1858,13,22,9,5.89,2.57,53.01,23.13,29.88,Entregado,3.0,2022-12-01,12
4815,101550,20221201,2022-12-04,1858,13,3,9,2.51,0.94,22.59,8.46,14.13,Entregado,3.0,2022-12-01,12
4816,101551,20250214,2025-02-16,1913,11,8,5,4.1,2.41,20.5,12.05,8.45,Entregado,2.0,2025-02-14,2
4817,101551,20250214,2025-02-16,1913,11,2,7,1.88,0.92,13.16,6.44,6.72,Entregado,2.0,2025-02-14,2
4818,101551,20250214,2025-02-16,1913,11,5,10,2.19,0.79,21.9,7.9,14.0,Entregado,2.0,2025-02-14,2
4819,101552,20251211,2025-12-14,1625,9,18,2,3.38,1.58,6.76,3.16,3.6,Entregado,3.0,2025-12-11,12
4820,101552,20251211,2025-12-14,1625,9,6,9,5.2,2.27,46.8,20.43,26.37,Entregado,3.0,2025-12-11,12
4821,101553,20221026,2022-10-28,626,14,19,9,2.13,1.26,19.17,11.34,7.83,Entregado,2.0,2022-10-26,10
4822,101553,20221026,2022-10-28,626,14,16,12,2.1,0.81,25.2,9.72,15.48,Entregado,2.0,2022-10-26,10
4823,101553,20221026,2022-10-28,626,14,25,11,3.77,2.3,41.47,25.3,16.17,Entregado,2.0,2022-10-26,10
4824,101553,20221026,2022-10-28,626,14,2,3,1.88,0.92,5.64,2.76,2.88,Entregado,2.0,2022-10-26,10
4825,101553,20221026,2022-10-28,626,14,12,3,2.54,1.32,7.62,3.96,3.66,Entregado,2.0,2022-10-26,10
4826,101554,20250107,2025-01-09,1063,15,7,9,4.06,2.33,36.54,20.97,15.57,Entregado,2.0,2025-01-07,1
4827,101554,20250107,2025-01-09,1063,15,20,5,2.98,1.26,14.9,6.3,8.6,Entregado,2.0,2025-01-07,1
4828,101554,20250107,2025-01-09,1063,15,22,6,5.89,2.57,35.34,15.42,19.92,Entregado,2.0,2025-01-07,1
4829,101554,20250107,2025-01-09,1063,15,13,4,1.69,0.7,6.76,2.8,3.96,Entregado,2.0,2025-01-07,1
4830,101554,20250107,2025-01-09,1063,15,10,5,2.73,1.51,13.65,7.55,6.1,Entregado,2.0,2025-01-07,1
4831,101554,20250107,2025-01-09,1063,15,25,7,3.77,2.3,26.39,16.1,10.29,Entregado,2.0,2025-01-07,1
4832,101555,20211201,2021-12-03,1019,8,22,12,5.89,2.57,70.68,30.84,39.84,Entregado,2.0,2021-12-01,12
4833,101555,20211201,2021-12-03,1019,8,10,5,2.73,1.51,13.65,7.55,6.1,Entregado,2.0,2021-12-01,12
4834,101555,20211201,2021-12-03,1019,8,23,9,5.17,2.71,46.53,24.39,22.14,Entregado,2.0,2021-12-01,12
4835,101556,20250717,2025-07-20,1006,17,28,10,1.22,0.68,12.2,6.8,5.4,Entregado,3.0,2025-07-17,7
4836,101556,20250717,2025-07-20,1006,17,20,10,2.98,1.26,29.8,12.6,17.2,Entregado,3.0,2025-07-17,7
4837,101557,20240516,2024-05-18,1071,8,1,4,2.27,1.15,9.08,4.6,4.48,Entregado,2.0,2024-05-16,5
4838,101557,20240516,2024-05-18,1071,8,16,8,2.1,0.81,16.8,6.48,10.32,Entregado,2.0,2024-05-16,5
4839,101557,20240516,2024-05-18,1071,8,21,8,3.52,1.44,28.16,11.52,16.64,Entregado,2.0,2024-05-16,5
4840,101557,20240516,2024-05-18,1071,8,6,8,5.2,2.27,41.6,18.16,23.44,Entregado,2.0,2024-05-16,5
4841,101558,20240628,2024-07-01,60,14,17,10,2.85,1.2,28.5,12.0,16.5,Entregado,3.0,2024-06-28,6
4842,101558,20240628,2024-07-01,60,14,3,12,2.51,0.94,30.12,11.28,18.84,Entregado,3.0,2024-06-28,6
4843,101559,20250214,2025-02-15,1564,8,7,3,4.06,2.33,12.18,6.99,5.19,Entregado,1.0,2025-02-14,2
4844,101559,20250214,2025-02-15,1564,8,10,3,2.73,1.51,8.19,4.53,3.66,Entregado,1.0,2025-02-14,2
4845,101559,20250214,2025-02-15,1564,8,8,7,4.1,2.41,28.7,16.87,11.83,Entregado,1.0,2025-02-14,2
4846,101560,20250917,2025-09-18,1728,10,1,26,2.27,1.15,59.02,29.9,29.12,Entregado,1.0,2025-09-17,9
4847,101560,20250917,2025-09-18,1728,10,5,10,2.19,0.79,21.9,7.9,14.0,Entregado,1.0,2025-09-17,9
4848,101560,20250917,2025-09-18,1728,10,26,28,1.47,0.56,41.16,15.68,25.48,Entregado,1.0,2025-09-17,9
4849,101561,20230808,2023-08-10,1695,11,27,5,2.28,0.94,11.4,4.7,6.7,Entregado,2.0,2023-08-08,8
4850,101561,20230808,2023-08-10,1695,11,23,3,5.17,2.71,15.51,8.13,7.38,Entregado,2.0,2023-08-08,8
4851,101561,20230808,2023-08-10,1695,11,14,3,2.97,1.79,8.91,5.37,3.54,Entregado,2.0,2023-08-08,8
4852,101561,20230808,2023-08-10,1695,11,26,4,1.47,0.56,5.88,2.24,3.64,Entregado,2.0,2023-08-08,8
4853,101561,20230808,2023-08-10,1695,11,28,9,1.22,0.68,10.98,6.12,4.86,Entregado,2.0,2023-08-08,8
4854,101562,20220524,2022-05-29,1715,14,4,15,2.04,1.15,30.6,17.25,13.35,Incidencia,5.0,2022-05-24,5
4855,101563,20210315,2021-03-18,254,10,21,4,3.52,1.44,14.08,5.76,8.32,Entregado,3.0,2021-03-15,3
4856,101564,20221209,2022-12-11,922,9,10,16,2.73,1.51,43.68,24.16,19.52,Entregado,2.0,2022-12-09,12
4857,101564,20221209,2022-12-11,922,9,24,17,3.67,2.07,62.39,35.19,27.2,Entregado,2.0,2022-12-09,12
4858,101564,20221209,2022-12-11,922,9,18,12,3.38,1.58,40.56,18.96,21.6,Entregado,2.0,2022-12-09,12
4859,101565,20250626,2025-06-28,1830,12,24,11,3.67,2.07,40.37,22.77,17.6,Entregado,2.0,2025-06-26,6
4860,101565,20250626,2025-06-28,1830,12,21,6,3.52,1.44,21.12,8.64,12.48,Entregado,2.0,2025-06-26,6
4861,101566,20220623,2022-06-24,1801,10,26,17,1.47,0.56,24.99,9.52,15.47,Entregado,1.0,2022-06-23,6
4862,101566,20220623,2022-06-24,1801,10,16,7,2.1,0.81,14.7,5.67,9.03,Entregado,1.0,2022-06-23,6
4863,101566,20220623,2022-06-24,1801,10,20,4,2.98,1.26,11.92,5.04,6.88,Entregado,1.0,2022-06-23,6
4864,101566,20220623,2022-06-24,1801,10,28,12,1.22,0.68,14.64,8.16,6.48,Entregado,1.0,2022-06-23,6
4865,101566,20220623,2022-06-24,1801,10,1,11,2.27,1.15,24.97,12.65,12.32,Entregado,1.0,2022-06-23,6
4866,101567,20251104,2025-11-07,1972,15,2,10,1.88,0.92,18.8,9.2,9.6,Entregado,3.0,2025-11-04,11
4867,101567,20251104,2025-11-07,1972,15,10,9,2.73,1.51,24.57,13.59,10.98,Entregado,3.0,2025-11-04,11
4868,101568,20230130,2023-02-02,923,15,10,7,2.73,1.51,19.11,10.57,8.54,Entregado,3.0,2023-01-30,1
4869,101568,20230130,2023-02-02,923,15,1,8,2.27,1.15,18.16,9.2,8.96,Entregado,3.0,2023-01-30,1
4870,101569,20220722,2022-07-24,565,15,26,10,1.47,0.56,14.7,5.6,9.1,Entregado,2.0,2022-07-22,7
4871,101569,20220722,2022-07-24,565,15,28,15,1.22,0.68,18.3,10.2,8.1,Entregado,2.0,2022-07-22,7
4872,101570,20250519,2025-05-22,1127,15,5,3,2.19,0.79,6.57,2.37,4.2,Entregado,3.0,2025-05-19,5
4873,101570,20250519,2025-05-22,1127,15,24,6,3.67,2.07,22.02,12.42,9.6,Entregado,3.0,2025-05-19,5
4874,101571,20241213,2024-12-15,1365,10,11,12,3.07,1.49,36.84,17.88,18.96,Entregado,2.0,2024-12-13,12
4875,101571,20241213,2024-12-15,1365,10,23,3,5.17,2.71,15.51,8.13,7.38,Entregado,2.0,2024-12-13,12
4876,101571,20241213,2024-12-15,1365,10,9,10,4.51,1.63,45.1,16.3,28.8,Entregado,2.0,2024-12-13,12
4877,101571,20241213,2024-12-15,1365,10,22,6,5.89,2.57,35.34,15.42,19.92,Entregado,2.0,2024-12-13,12
4878,101571,20241213,2024-12-15,1365,10,13,9,1.69,0.7,15.21,6.3,8.91,Entregado,2.0,2024-12-13,12
4879,101571,20241213,2024-12-15,1365,10,14,12,2.97,1.79,35.64,21.48,14.16,Entregado,2.0,2024-12-13,12
4880,101572,20240624,2024-06-26,1523,8,3,2,2.51,0.94,5.02,1.88,3.14,Entregado,2.0,2024-06-24,6
4881,101572,20240624,2024-06-26,1523,8,26,4,1.47,0.56,5.88,2.24,3.64,Entregado,2.0,2024-06-24,6
4882,101572,20240624,2024-06-26,1523,8,7,3,4.06,2.33,12.18,6.99,5.19,Entregado,2.0,2024-06-24,6
4883,101572,20240624,2024-06-26,1523,8,2,3,1.88,0.92,5.64,2.76,2.88,Entregado,2.0,2024-06-24,6
4884,101573,20240805,2024-08-07,895,12,15,4,4.1,1.66,16.4,6.64,9.76,Entregado,2.0,2024-08-05,8
4885,101573,20240805,2024-08-07,895,12,2,10,1.88,0.92,18.8,9.2,9.6,Entregado,2.0,2024-08-05,8
4886,101573,20240805,2024-08-07,895,12,28,7,1.22,0.68,8.54,4.76,3.78,Entregado,2.0,2024-08-05,8
4887,101573,20240805,2024-08-07,895,12,27,12,2.28,0.94,27.36,11.28,16.08,Entregado,2.0,2024-08-05,8
4888,101573,20240805,2024-08-07,895,12,11,5,3.07,1.49,15.35,7.45,7.9,Entregado,2.0,2024-08-05,8
4889,101573,20240805,2024-08-07,895,12,5,10,2.19,0.79,21.9,7.9,14.0,Entregado,2.0,2024-08-05,8
4890,101574,20221219,2022-12-21,640,11,7,13,4.06,2.33,52.78,30.29,22.49,Entregado,2.0,2022-12-19,12
4891,101574,20221219,2022-12-21,640,11,24,24,3.67,2.07,88.08,49.68,38.4,Entregado,2.0,2022-12-19,12
4892,101574,20221219,2022-12-21,640,11,22,36,5.89,2.57,212.04,92.52,119.52,Entregado,2.0,2022-12-19,12
4893,101574,20221219,2022-12-21,640,11,28,41,1.22,0.68,50.02,27.88,22.14,Entregado,2.0,2022-12-19,12
4894,101575,20220203,2022-02-06,1851,9,18,2,3.38,1.58,6.76,3.16,3.6,Entregado,3.0,2022-02-03,2
4895,101575,20220203,2022-02-06,1851,9,8,11,4.1,2.41,45.1,26.51,18.59,Entregado,3.0,2022-02-03,2
4896,101575,20220203,2022-02-06,1851,9,13,7,1.69,0.7,11.83,4.9,6.93,Entregado,3.0,2022-02-03,2
4897,101576,20221010,2022-10-11,1712,8,12,18,2.54,1.32,45.72,23.76,21.96,Entregado,1.0,2022-10-10,10
4898,101577,20221221,2022-12-23,540,13,10,9,2.73,1.51,24.57,13.59,10.98,Entregado,2.0,2022-12-21,12
4899,101577,20221221,2022-12-23,540,13,8,10,4.1,2.41,41.0,24.1,16.9,Entregado,2.0,2022-12-21,12
4900,101578,20230719,2023-07-22,763,10,28,10,1.22,0.68,12.2,6.8,5.4,Entregado,3.0,2023-07-19,7
4901,101578,20230719,2023-07-22,763,10,2,8,1.88,0.92,15.04,7.36,7.68,Entregado,3.0,2023-07-19,7
4902,101578,20230719,2023-07-22,763,10,26,3,1.47,0.56,4.41,1.68,2.73,Entregado,3.0,2023-07-19,7
4903,101579,20230406,2023-04-07,1308,12,17,17,2.85,1.2,48.45,20.4,28.05,Entregado,1.0,2023-04-06,4
4904,101579,20230406,2023-04-07,1308,12,16,17,2.1,0.81,35.7,13.77,21.93,Entregado,1.0,2023-04-06,4
4905,101579,20230406,2023-04-07,1308,12,7,19,4.06,2.33,77.14,44.27,32.87,Entregado,1.0,2023-04-06,4
4906,101579,20230406,2023-04-07,1308,12,1,18,2.27,1.15,40.86,20.7,20.16,Entregado,1.0,2023-04-06,4
4907,101580,20241021,2024-10-23,1488,16,4,10,2.04,1.15,20.4,11.5,8.9,Entregado,2.0,2024-10-21,10
4908,101580,20241021,2024-10-23,1488,16,7,19,4.06,2.33,77.14,44.27,32.87,Entregado,2.0,2024-10-21,10
4909,101580,20241021,2024-10-23,1488,16,24,15,3.67,2.07,55.05,31.05,24.0,Entregado,2.0,2024-10-21,10
4910,101580,20241021,2024-10-23,1488,16,18,19,3.38,1.58,64.22,30.02,34.2,Entregado,2.0,2024-10-21,10
4911,101580,20241021,2024-10-23,1488,16,19,17,2.13,1.26,36.21,21.42,14.79,Entregado,2.0,2024-10-21,10
4912,101581,20231215,2023-12-17,238,15,6,14,5.2,2.27,72.8,31.78,41.02,Entregado,2.0,2023-12-15,12
4913,101581,20231215,2023-12-17,238,15,15,11,4.1,1.66,45.1,18.26,26.84,Entregado,2.0,2023-12-15,12
4914,101581,20231215,2023-12-17,238,15,13,7,1.69,0.7,11.83,4.9,6.93,Entregado,2.0,2023-12-15,12
4915,101582,20231115,2023-11-18,161,12,21,7,3.52,1.44,24.64,10.08,14.56,Entregado,3.0,2023-11-15,11
4916,101582,20231115,2023-11-18,161,12,3,2,2.51,0.94,5.02,1.88,3.14,Entregado,3.0,2023-11-15,11
4917,101582,20231115,2023-11-18,161,12,5,10,2.19,0.79,21.9,7.9,14.0,Entregado,3.0,2023-11-15,11
4918,101582,20231115,2023-11-18,161,12,19,7,2.13,1.26,14.91,8.82,6.09,Entregado,3.0,2023-11-15,11
