productividad_id,fecha_id,empleado_id,pedidos_gestionados,importe_vendido,objetivo_diario,cumplimiento_pct
2448,20220419,10,3,267.21,975,27.41
2449,20220419,12,1,79.6,614,12.96
2450,20220419,13,2,152.65,1642,9.3
2451,20220419,14,2,279.71,826,33.86
2452,20220419,15,5,677.46,1416,47.84
2453,20220419,16,1,26.82,1151,2.33
2454,20220419,17,2,277.66,1053,26.37
2455,20220420,8,3,176.13,1345,13.1
2456,20220420,9,2,144.47,1434,10.07
2457,20220420,11,1,358.35,1116,32.11
2458,20220420,12,2,276.61,1221,22.65
2459,20220420,13,3,237.14,1609,14.74
2460,20220420,14,3,550.9,1404,39.24
2461,20220420,15,3,138.93,988,14.06
2462,20220420,16,1,62.52,1460,4.28
2463,20220420,17,1,15.16,1662,0.91
2464,20220421,8,4,440.91,1595,27.64
2465,20220421,10,3,262.18,618,42.42
2466,20220421,12,3,145.43,1396,10.42
2467,20220421,13,2,55.54,699,7.95
2468,20220421,14,6,457.77,865,52.92
2469,20220421,15,2,163.45999999999998,1380,11.84
2470,20220421,16,1,40.12,1697,2.36
2471,20220422,9,3,162.39,890,18.25
2472,20220422,10,3,205.3,1751,11.72
2473,20220422,11,6,493.64,601,82.14
2474,20220422,12,1,54.3,651,8.34
2475,20220422,13,1,134.23,1584,8.47
2476,20220422,14,1,106.17,928,11.44
2477,20220422,15,3,157.11999999999998,1363,11.53
2478,20220422,16,2,377.8,659,57.33
2479,20220425,8,2,304.49,1071,28.43
2480,20220425,9,1,214.85,1685,12.75
2481,20220425,10,2,437.09,1139,38.37
2482,20220425,11,1,250.69,1628,15.4
2483,20220425,12,6,296.25,1445,20.5
2484,20220425,14,1,57.6,831,6.93
2485,20220425,15,3,311.52,1392,22.38
2486,20220425,16,3,212.08,783,27.09
2487,20220426,8,2,110.39,693,15.93
2488,20220426,9,2,180.62,1261,14.32
2489,20220426,10,1,68.69999999999999,830,8.28
2490,20220426,11,2,177.67000000000002,841,21.13
2491,20220426,12,3,293.03000000000003,1294,22.65
2492,20220426,13,1,107.98,718,15.04
2493,20220426,15,2,91.42,890,10.27
2494,20220426,16,1,363.18,1236,29.38
2495,20220427,8,3,125.52,1233,10.18
2496,20220427,9,3,466.46,871,53.55
2497,20220427,10,1,57.33,1578,3.63
2498,20220427,11,1,39.18,1602,2.45
2499,20220427,13,1,116.6,713,16.35
2500,20220427,14,2,147.6,1132,13.04
2501,20220427,15,2,81.83,622,13.16
2502,20220427,17,1,32.8,1715,1.91
2503,20220428,8,4,359.88,1595,22.56
2504,20220428,9,3,463.64,1742,26.62
2505,20220428,10,1,55.82,1608,3.47
2506,20220428,11,2,122.78,1137,10.8
2507,20220428,13,2,205.83,1417,14.53
2508,20220428,14,2,328.25,1682,19.52
2509,20220428,15,3,314.6,1107,28.42
2510,20220429,9,3,112.69,1664,6.77
2511,20220429,10,4,704.93,950,74.2
2512,20220429,11,1,103.01,1109,9.29
2513,20220429,13,2,260.55,1128,23.1
2514,20220429,15,2,102.03,1369,7.45
2515,20220429,16,1,23.770000000000003,1667,1.43
2516,20220502,8,1,169.99,1385,12.27
2517,20220502,9,2,657.62,1088,60.44
2518,20220502,10,3,349.67,1770,19.76
2519,20220502,11,3,362.24,1718,21.08
2520,20220502,13,3,179.26,1369,13.09
2521,20220502,17,2,146.26000000000002,866,16.89
2522,20220503,8,2,229.89,1645,13.98
2523,20220503,9,3,438.49,1635,26.82
2524,20220503,10,3,129.56,1097,11.81
2525,20220503,11,2,102.73,1335,7.7
2526,20220503,12,1,104.55,1138,9.19
2527,20220503,13,1,36.08,925,3.9
2528,20220503,14,1,347.58,998,34.83
2529,20220503,15,3,859.71,810,106.14
2530,20220503,16,1,60.32,1064,5.67
2531,20220504,8,1,130.25,823,15.83
2532,20220504,9,2,166.92,688,24.26
2533,20220504,10,2,341.61,1316,25.96
2534,20220504,11,4,519.23,967,53.69
2535,20220504,12,2,91.23,1466,6.22
2536,20220504,13,1,168.35,1793,9.39
2537,20220504,14,2,147.70999999999998,1363,10.84
2538,20220504,15,2,114.01,1238,9.21
2539,20220504,16,1,53.9,1567,3.44
2540,20220505,8,6,414.81,1448,28.65
2541,20220505,9,3,369.66,1413,26.16
2542,20220505,10,3,209.67,1365,15.36
2543,20220505,11,4,252.9,649,38.97
2544,20220505,12,1,75.96,1250,6.08
2545,20220505,14,1,45.1,1759,2.56
2546,20220505,15,1,70.64,1607,4.4
2547,20220506,8,3,155.22,975,15.92
2548,20220506,9,3,774.2,1400,55.3
2549,20220506,10,2,218.44,920,23.74
2550,20220506,11,2,369.24,1286,28.71
2551,20220506,13,1,0.0,1359,0.0
2552,20220506,14,1,137.62,1420,9.69
2553,20220506,15,2,176.66,1062,16.63
2554,20220506,16,1,135.09,1221,11.06
2555,20220506,17,3,516.38,1118,46.19
2556,20220509,8,2,203.09,838,24.24
2557,20220509,9,2,114.4,984,11.63
2558,20220509,10,6,776.48,1672,46.44
2559,20220509,11,2,582.3,1022,56.98
2560,20220509,13,2,182.23,1759,10.36
2561,20220509,14,1,48.92,1771,2.76
2562,20220509,15,3,359.25,1060,33.89
2563,20220509,16,4,264.29,1115,23.7
2564,20220510,8,1,135.73000000000002,1094,12.41
2565,20220510,9,1,32.69,1148,2.85
2566,20220510,10,1,70.23,1215,5.78
2567,20220510,11,1,68.65,1406,4.88
2568,20220510,12,1,91.14,811,11.24
2569,20220510,13,1,25.29,947,2.67
2570,20220510,14,2,254.59,1579,16.12
2571,20220510,15,2,278.17,1436,19.37
2572,20220510,16,2,218.16,1576,13.84
2573,20220511,8,2,132.44,1138,11.64
2574,20220511,9,3,138.25,1670,8.28
2575,20220511,11,3,201.85,1078,18.72
2576,20220511,12,4,123.05,1625,7.57
2577,20220511,13,3,256.89,673,38.17
2578,20220511,14,3,460.96,1719,26.82
2579,20220512,8,4,302.43,766,39.48
2580,20220512,9,2,282.0,1099,25.66
2581,20220512,10,5,290.26,646,44.93
2582,20220512,11,1,52.24,1452,3.6
2583,20220512,12,3,468.56,1636,28.64
2584,20220512,13,1,69.87,1415,4.94
2585,20220512,15,4,385.46,1706,22.59
2586,20220512,16,1,51.52,1515,3.4
2587,20220513,8,1,33.89,1147,2.95
2588,20220513,9,4,282.66,601,47.03
2589,20220513,10,2,93.46,1502,6.22
2590,20220513,13,1,138.66,792,17.51
2591,20220513,14,2,91.16,1409,6.47
2592,20220513,15,4,292.87,1607,18.22
2593,20220513,16,1,33.010000000000005,985,3.35
2594,20220516,8,3,354.34,1601,22.13
2595,20220516,9,1,34.13,1197,2.85
2596,20220516,10,3,197.71,1327,14.9
2597,20220516,11,2,175.6,1764,9.95
2598,20220516,12,1,79.75999999999999,1352,5.9
2599,20220516,13,1,105.0,678,15.49
2600,20220516,14,1,145.69,1384,10.53
2601,20220516,15,2,131.56,959,13.72
2602,20220516,16,2,131.73,809,16.28
2603,20220517,8,7,637.79,1452,43.92
2604,20220517,9,3,476.03,1564,30.44
2605,20220517,10,2,394.23,1745,22.59
2606,20220517,11,1,580.97,1238,46.93
2607,20220517,12,1,72.67,1068,6.8
2608,20220517,13,3,173.69,612,28.38
2609,20220517,14,1,68.26,1528,4.47
2610,20220517,15,2,292.01,787,37.1
2611,20220517,16,1,36.260000000000005,1719,2.11
2612,20220517,17,1,210.7,1746,12.07
2613,20220518,8,3,238.98,898,26.61
2614,20220518,9,3,108.78,1704,6.38
2615,20220518,10,1,59.05,711,8.31
2616,20220518,11,2,118.72,1446,8.21
2617,20220518,12,2,117.89,758,15.55
2618,20220518,14,1,56.81999999999999,1283,4.43
2619,20220518,15,2,177.99,1188,14.98
2620,20220518,17,1,58.63,1389,4.22
2621,20220519,8,2,105.4,1611,6.54
2622,20220519,10,2,190.01,1435,13.24
2623,20220519,11,4,346.91,1226,28.3
2624,20220519,12,1,331.82,1532,21.66
2625,20220519,13,1,46.6,837,5.57
2626,20220519,14,2,88.48,1144,7.73
2627,20220519,15,2,84.29,1763,4.78
2628,20220519,16,1,181.16,991,18.28
2629,20220520,8,4,309.09000000000003,1253,24.67
2630,20220520,10,2,452.74,850,53.26
2631,20220520,11,1,166.87,639,26.11
2632,20220520,12,2,254.73,1163,21.9
2633,20220520,13,1,54.99,1287,4.27
2634,20220520,14,1,64.82,1599,4.05
2635,20220520,15,2,157.44,1119,14.07
2636,20220520,16,3,293.06,1536,19.08
2637,20220520,17,1,62.48,1552,4.03
2638,20220523,8,2,136.15,979,13.91
2639,20220523,9,5,525.46,761,69.05
2640,20220523,10,2,165.63,733,22.6
2641,20220523,11,1,218.77,884,24.75
2642,20220523,12,1,78.75,1071,7.35
2643,20220523,13,1,67.73,1467,4.62
2644,20220523,14,3,276.55,1535,18.02
2645,20220523,16,1,53.010000000000005,1474,3.6
2646,20220523,17,1,17.78,1418,1.25
2647,20220524,8,2,603.54,1420,42.5
2648,20220524,9,1,190.27,1542,12.34
2649,20220524,10,2,182.68,1356,13.47
2650,20220524,11,2,65.9,834,7.9
2651,20220524,12,2,93.8,647,14.5
2652,20220524,13,1,12.18,1268,0.96
2653,20220524,14,1,30.6,1226,2.5
2654,20220524,15,1,57.39,1502,3.82
2655,20220525,8,6,744.28,1652,45.05
2656,20220525,9,6,397.98,702,56.69
2657,20220525,10,3,333.36,750,44.45
2658,20220525,11,3,121.64,1149,10.59
2659,20220525,12,2,179.12,1583,11.32
2660,20220525,13,1,92.86,1236,7.51
2661,20220525,15,3,491.6,1795,27.39
2662,20220525,16,3,287.08,1262,22.75
2663,20220526,8,6,867.44,959,90.45
2664,20220526,9,1,124.75,1567,7.96
2665,20220526,10,4,275.96,1351,20.43
2666,20220526,12,1,50.95,1464,3.48
2667,20220526,14,2,96.77,1652,5.86
2668,20220526,15,2,393.05,1205,32.62
2669,20220526,16,1,136.97,1655,8.28
2670,20220526,17,1,27.37,1172,2.34
2671,20220527,8,1,46.32,1477,3.14
2672,20220527,9,1,211.54,1524,13.88
2673,20220527,11,3,440.62,1661,26.53
2674,20220527,13,3,174.99,1466,11.94
2675,20220527,14,2,261.65,1505,17.39
2676,20220527,15,2,85.07,1797,4.73
2677,20220527,16,3,177.67,1153,15.41
2678,20220527,17,2,298.46,1076,27.74
2679,20220530,8,4,410.49,732,56.08
2680,20220530,9,3,417.93,1616,25.86
2681,20220530,10,3,322.11,875,36.81
2682,20220530,11,1,75.36,724,10.41
2683,20220530,13,1,55.42,699,7.93
2684,20220530,15,2,209.64,1440,14.56
2685,20220530,17,1,122.52,1616,7.58
2686,20220531,8,3,303.18,1586,19.12
2687,20220531,9,2,184.48,1505,12.26
2688,20220531,10,2,213.77,1529,13.98
2689,20220531,12,5,408.14,1202,33.96
2690,20220531,13,2,57.65,1382,4.17
2691,20220531,14,3,225.86,1440,15.68
2692,20220531,15,1,30.42,942,3.23
2693,20220531,16,1,191.1,616,31.02
2694,20220601,8,1,23.76,988,2.4
2695,20220601,9,3,337.89,692,48.83
2696,20220601,10,3,191.42,1331,14.38
2697,20220601,11,2,80.5,750,10.73
2698,20220601,12,1,81.52000000000001,607,13.43
2699,20220601,13,2,140.56,957,14.69
2700,20220601,14,2,193.54,1694,11.43
2701,20220601,15,2,216.98,1492,14.54
2702,20220601,16,1,14.64,1313,1.12
2703,20220601,17,1,91.94,1342,6.85
2704,20220602,8,1,30.05,1765,1.7
2705,20220602,9,3,225.8,1764,12.8
2706,20220602,10,4,224.34,1072,20.93
2707,20220602,11,1,62.760000000000005,1026,6.12
2708,20220602,13,2,159.17000000000002,886,17.97
2709,20220602,15,3,123.92,1357,9.13
2710,20220602,16,1,26.46,1161,2.28
2711,20220602,17,1,96.51,1383,6.98
2712,20220603,8,1,73.77000000000001,1173,6.29
2713,20220603,9,2,170.35,1523,11.19
2714,20220603,11,4,970.84,1227,79.12
2715,20220603,12,1,71.16,1712,4.16
2716,20220603,13,1,80.28,1526,5.26
2717,20220603,14,5,552.75,705,78.4
2718,20220603,15,4,208.09,1033,20.14
2719,20220603,16,1,60.64,1257,4.82
2720,20220606,9,1,19.11,1271,1.5
2721,20220606,10,1,31.68,1753,1.81
2722,20220606,11,1,0.0,1435,0.0
2723,20220606,12,2,231.66,608,38.1
2724,20220606,13,2,711.63,1422,50.04
2725,20220606,14,1,73.54,1260,5.84
2726,20220606,15,4,506.38,1225,41.34
2727,20220606,16,2,272.48,1292,21.09
2728,20220606,17,1,33.67,1050,3.21
2729,20220607,8,5,570.34,1773,32.17
2730,20220607,9,4,372.47,1224,30.43
2731,20220607,10,2,251.36,1365,18.41
2732,20220607,11,3,327.6,1650,19.85
2733,20220607,12,2,142.04999999999998,873,16.27
2734,20220607,13,5,370.6,1112,33.33
2735,20220607,14,1,113.07,1708,6.62
2736,20220607,15,1,107.6,1106,9.73
2737,20220607,16,1,57.4,1271,4.52
2738,20220608,8,4,226.55,979,23.14
2739,20220608,10,1,55.89,926,6.04
2740,20220608,11,2,143.5,652,22.01
2741,20220608,12,1,68.0,966,7.04
2742,20220608,14,1,41.98,651,6.45
2743,20220608,15,4,277.74,1265,21.96
2744,20220608,16,2,402.15,862,46.65
2745,20220609,8,2,116.19,1546,7.52
2746,20220609,10,4,244.53,1269,19.27
2747,20220609,11,1,56.87,996,5.71
2748,20220609,14,1,81.89000000000001,1601,5.11
2749,20220609,15,2,143.57999999999998,1597,8.99
2750,20220609,16,1,80.95,1445,5.6
2751,20220609,17,1,126.99,1581,8.03
2752,20220610,8,1,58.9,1609,3.66
2753,20220610,9,4,240.31,1013,23.72
2754,20220610,10,6,347.45,975,35.64
2755,20220610,11,2,55.32,814,6.8
2756,20220610,12,1,193.3,648,29.83
2757,20220610,13,2,240.99,1612,14.95
2758,20220610,14,1,69.16,1782,3.88
2759,20220610,15,3,228.33,1780,12.83
2760,20220610,16,1,49.66,1129,4.4
2761,20220610,17,2,159.9,812,19.69
2762,20220613,8,4,294.71000000000004,1271,23.19
2763,20220613,9,4,370.48,984,37.65
2764,20220613,10,2,185.35,1771,10.47
2765,20220613,11,1,126.91,1800,7.05
2766,20220613,12,1,40.71,1275,3.19
2767,20220613,13,2,124.04,856,14.49
2768,20220613,14,2,131.20000000000002,841,15.6
2769,20220613,15,2,87.68,1357,6.46
2770,20220613,16,3,128.18,1307,9.81
2771,20220614,9,2,220.83,1477,14.95
2772,20220614,10,1,45.08,1743,2.59
2773,20220614,11,1,53.73,796,6.75
2774,20220614,12,2,62.77,772,8.13
2775,20220614,13,2,204.57,1510,13.55
2776,20220614,14,1,191.2,1329,14.39
2777,20220614,15,4,439.81,1258,34.96
2778,20220614,16,1,342.23,1673,20.46
2779,20220614,17,2,160.81,1283,12.53
2780,20220615,8,2,171.48,1355,12.66
2781,20220615,10,2,202.95,1674,12.12
2782,20220615,11,3,304.02,1228,24.76
2783,20220615,13,1,145.74,953,15.29
2784,20220615,14,2,315.08,1160,27.16
2785,20220615,15,1,57.68,1609,3.58
2786,20220615,17,1,177.82,614,28.96
2787,20220616,8,3,138.26999999999998,644,21.47
2788,20220616,12,3,347.46,1455,23.88
2789,20220616,13,2,134.09,714,18.78
2790,20220616,14,2,59.92999999999999,1062,5.64
2791,20220616,15,1,83.72,1269,6.6
2792,20220617,8,2,142.67,1413,10.1
2793,20220617,9,2,108.62,1560,6.96
2794,20220617,10,4,224.17,1664,13.47
2795,20220617,11,2,169.1,781,21.65
2796,20220617,12,3,186.37,1348,13.83
2797,20220617,13,2,99.58,1405,7.09
2798,20220617,14,3,330.31,1589,20.79
2799,20220617,15,2,132.89,1443,9.21
2800,20220617,17,3,236.24,1114,21.21
2801,20220620,8,1,48.49,1130,4.29
2802,20220620,9,1,49.78,1573,3.16
2803,20220620,10,4,278.94,1432,19.48
2804,20220620,11,2,225.94,1192,18.95
2805,20220620,13,2,104.2,1261,8.26
2806,20220620,14,2,153.36,1693,9.06
2807,20220620,15,2,169.41,836,20.26
2808,20220620,16,2,140.59,922,15.25
2809,20220621,8,1,65.89,1150,5.73
2810,20220621,9,5,221.39,1089,20.33
2811,20220621,10,3,392.67,908,43.25
2812,20220621,11,1,71.05,1518,4.68
2813,20220621,12,4,191.95,1376,13.95
2814,20220621,13,1,9.08,1359,0.67
2815,20220621,14,4,284.55,780,36.48
2816,20220621,15,3,146.64,1307,11.22
2817,20220622,8,1,105.85,805,13.15
2818,20220622,9,4,332.2,1116,29.77
2819,20220622,10,1,8.54,764,1.12
2820,20220622,11,1,90.33,1767,5.11
2821,20220622,12,3,266.46,701,38.01
2822,20220622,13,4,212.64,913,23.29
2823,20220622,14,1,103.4,1360,7.6
2824,20220622,15,3,259.22,696,37.24
2825,20220623,8,3,180.39,846,21.32
2826,20220623,9,1,123.72,635,19.48
2827,20220623,10,4,239.49,764,31.35
2828,20220623,11,1,45.3,1142,3.97
2829,20220623,12,2,188.13,1178,15.97
2830,20220623,13,1,130.32999999999998,1320,9.87
2831,20220623,14,1,55.84,732,7.63
2832,20220623,15,2,118.66,863,13.75
2833,20220623,16,3,327.88,1225,26.77
2834,20220624,8,2,218.27,1666,13.1
2835,20220624,9,6,423.1,1365,31.0
2836,20220624,10,3,191.63,1355,14.14
2837,20220624,11,3,218.56,813,26.88
2838,20220624,12,1,72.36,1312,5.52
2839,20220624,13,2,99.03,761,13.01
2840,20220624,15,2,103.66,1724,6.01
2841,20220624,16,2,450.7,862,52.29
2842,20220627,8,3,127.67,978,13.05
2843,20220627,9,2,38.2,1340,2.85
2844,20220627,10,3,290.47,1557,18.66
2845,20220627,11,3,146.04,1789,8.16
2846,20220627,12,1,72.37,1650,4.39
2847,20220627,13,1,107.43,1731,6.21
2848,20220627,15,3,470.82,1599,29.44
2849,20220628,8,2,460.51,1792,25.7
2850,20220628,9,1,52.78,1792,2.95
2851,20220628,10,1,58.38,698,8.36
2852,20220628,11,2,140.31,902,15.56
2853,20220628,12,4,314.6,1589,19.8
2854,20220628,13,3,306.12,1109,27.6
2855,20220628,14,3,262.44,1240,21.16
2856,20220628,15,1,68.13,845,8.06
2857,20220629,8,2,39.06,1245,3.14
2858,20220629,9,1,30.48,959,3.18
2859,20220629,10,4,297.28,1797,16.54
2860,20220629,11,3,77.80000000000001,837,9.3
2861,20220629,12,4,267.93,1274,21.03
2862,20220629,13,1,73.88,760,9.72
2863,20220629,14,2,388.16,1132,34.29
2864,20220629,15,2,121.3,798,15.2
2865,20220630,8,4,528.0600000000001,1595,33.11
2866,20220630,9,2,126.38,1285,9.84
2867,20220630,10,4,97.8,1612,6.07
2868,20220630,11,2,59.97,826,7.26
2869,20220630,13,2,176.36,1090,16.18
2870,20220630,14,3,132.19,1543,8.57
2871,20220630,15,2,233.41,1220,19.13
2872,20220630,17,1,92.68,729,12.71
2873,20220701,8,4,293.58,1384,21.21
2874,20220701,9,5,392.86,1056,37.2
2875,20220701,10,5,554.58,981,56.53
2876,20220701,11,2,200.71,1208,16.62
2877,20220701,13,1,140.92000000000002,1305,10.8
2878,20220701,14,3,168.35,637,26.43
2879,20220701,15,1,59.0,1098,5.37
2880,20220701,16,1,126.86,1220,10.4
2881,20220704,8,3,198.55,1195,16.62
2882,20220704,9,2,77.50999999999999,1605,4.83
2883,20220704,10,2,127.46,1613,7.9
2884,20220704,11,4,408.45,1141,35.8
2885,20220704,12,3,328.26,1621,20.25
2886,20220704,14,2,226.48,1063,21.31
2887,20220704,15,2,206.27,1271,16.23
2888,20220704,16,1,87.0,846,10.28
2889,20220704,17,1,54.25,851,6.37
2890,20220705,8,3,306.42,985,31.11
2891,20220705,9,1,39.81,686,5.8
2892,20220705,10,1,81.74,986,8.29
2893,20220705,12,6,549.96,749,73.43
2894,20220705,13,1,57.46,1121,5.13
2895,20220705,14,3,872.08,1292,67.5
2896,20220705,15,3,182.25,894,20.39
2897,20220705,16,2,180.98,1348,13.43
2898,20220706,8,4,288.64,1144,25.23
2899,20220706,9,6,401.1,1566,25.61
2900,20220706,10,1,50.88,1031,4.94
2901,20220706,11,1,20.52,801,2.56
2902,20220706,12,3,156.64,614,25.51
2903,20220706,13,1,93.01,1016,9.15
2904,20220706,14,1,25.81,951,2.71
2905,20220706,15,3,70.35,848,8.3
2906,20220706,16,2,176.19,1207,14.6
2907,20220706,17,1,112.98,1058,10.68
2908,20220707,8,4,341.57,1102,31.0
2909,20220707,9,1,42.0,1400,3.0
2910,20220707,10,2,75.53,1127,6.7
2911,20220707,11,2,336.72,1779,18.93
2912,20220707,12,2,251.89,1106,22.77
2913,20220707,13,2,119.9,1387,8.64
2914,20220707,14,2,189.17,1319,14.34
2915,20220707,15,3,644.72,873,73.85
2916,20220707,16,1,105.18,1486,7.08
2917,20220708,8,2,273.24,1018,26.84
2918,20220708,9,2,127.39,1635,7.79
2919,20220708,11,3,308.66,917,33.66
2920,20220708,13,1,38.120000000000005,1296,2.94
2921,20220708,15,2,116.57,831,14.03
2922,20220708,17,1,9.4,880,1.07
2923,20220711,8,1,92.13,716,12.87
2924,20220711,9,4,841.11,1368,61.48
2925,20220711,10,2,102.83,1090,9.43
2926,20220711,11,1,79.07000000000001,1386,5.7
2927,20220711,13,1,129.31,1797,7.2
2928,20220711,16,2,70.91,899,7.89
2929,20220712,8,7,756.9300000000001,745,101.6
2930,20220712,9,6,594.99,825,72.12
2931,20220712,10,2,221.65,1745,12.7
2932,20220712,11,1,25.69,806,3.19
2933,20220712,12,1,13.53,1371,0.99
2934,20220712,13,1,379.58,1700,22.33
2935,20220712,16,3,321.93,1464,21.99
2936,20220712,17,2,249.29,1405,17.74
2937,20220713,8,4,193.88,1410,13.75
2938,20220713,9,3,267.77,1342,19.95
2939,20220713,10,3,276.97,1003,27.61
2940,20220713,12,3,221.28,746,29.66
2941,20220713,13,3,297.95,1027,29.01
2942,20220713,14,2,376.48,863,43.62
2943,20220713,15,2,133.77,628,21.3
2944,20220713,16,1,53.57,824,6.5
2945,20220713,17,3,146.37,656,22.31
2946,20220714,8,3,135.78,1490,9.11
2947,20220714,9,2,261.76,1577,16.6
2948,20220714,10,2,157.24,968,16.24
2949,20220714,11,2,100.15,776,12.91
2950,20220714,12,2,215.7,736,29.31
2951,20220714,13,1,46.48,1085,4.28
2952,20220714,14,1,40.3,1190,3.39
2953,20220714,15,1,70.97,885,8.02
2954,20220715,8,4,181.07,1737,10.42
2955,20220715,9,2,172.17000000000002,1395,12.34
2956,20220715,11,5,405.31,1225,33.09
2957,20220715,12,4,322.73,1707,18.91
2958,20220715,13,2,56.3,690,8.16
2959,20220715,14,4,318.17,1565,20.33
2960,20220715,15,1,80.53999999999999,1215,6.63
2961,20220715,16,1,71.64,856,8.37
2962,20220718,8,2,146.28,1762,8.3
2963,20220718,9,4,236.58,1740,13.6
2964,20220718,10,2,77.46,1742,4.45
2965,20220718,11,3,369.52,1478,25.0
2966,20220718,12,1,89.53999999999999,1739,5.15
2967,20220718,13,2,542.38,1243,43.63
2968,20220718,14,1,68.8,997,6.9
2969,20220718,15,2,111.15,1032,10.77
2970,20220719,8,4,330.07,784,42.1
2971,20220719,9,2,152.17000000000002,1157,13.15
2972,20220719,10,2,78.37,1778,4.41
2973,20220719,11,2,238.95,1737,13.76
2974,20220719,14,2,266.36,644,41.36
2975,20220719,15,1,110.0,661,16.64
2976,20220719,17,1,132.07,870,15.18
2977,20220720,8,6,368.59,1101,33.48
2978,20220720,9,1,216.28,1144,18.91
2979,20220720,10,6,304.64,1623,18.77
2980,20220720,11,2,157.22,1778,8.84
2981,20220720,12,1,162.15,783,20.71
2982,20220720,13,2,115.0,628,18.31
2983,20220720,14,2,200.38,1163,17.23
2984,20220720,15,2,157.13,1481,10.61
2985,20220720,16,1,32.980000000000004,829,3.98
2986,20220721,8,4,167.96,1477,11.37
2987,20220721,11,2,144.34,727,19.85
2988,20220721,12,2,47.89,1731,2.77
2989,20220721,13,5,537.82,1642,32.75
2990,20220721,14,2,94.28,979,9.63
2991,20220721,15,2,399.17,1162,34.35
2992,20220721,16,1,68.64,723,9.49
2993,20220722,8,3,311.16,983,31.65
2994,20220722,9,1,221.06,633,34.92
2995,20220722,10,3,218.53,704,31.04
2996,20220722,11,1,61.29,975,6.29
2997,20220722,13,1,177.64,799,22.23
2998,20220722,15,2,89.05,794,11.22
2999,20220725,8,4,328.93,1150,28.6
3000,20220725,9,1,89.38,719,12.43
3001,20220725,11,1,75.63,1521,4.97
3002,20220725,12,1,179.06,1638,10.93
3003,20220725,13,4,452.21,1343,33.67
3004,20220725,14,1,61.88,1332,4.65
3005,20220725,15,1,33.58,1594,2.11
3006,20220725,16,3,164.09,1650,9.94
3007,20220726,9,3,455.36,1747,26.07
3008,20220726,10,2,164.76,1027,16.04
3009,20220726,12,1,100.4,764,13.14
3010,20220726,13,1,63.43000000000001,1139,5.57
3011,20220726,15,2,122.58,647,18.95
3012,20220726,16,1,48.88,1036,4.72
3013,20220726,17,2,556.17,978,56.87
3014,20220727,8,2,151.5,1079,14.04
3015,20220727,9,2,128.95,871,14.8
3016,20220727,10,1,56.07,1770,3.17
3017,20220727,11,2,170.22,982,17.33
3018,20220727,15,6,838.76,1301,64.47
3019,20220727,17,1,40.57,641,6.33
3020,20220728,8,5,337.95,1600,21.12
3021,20220728,9,2,85.2,1509,5.65
3022,20220728,10,1,125.04,1707,7.33
3023,20220728,12,2,177.32,675,26.27
3024,20220728,13,2,306.21,833,36.76
3025,20220728,14,1,66.92,1656,4.04
3026,20220728,15,6,440.88,631,69.87
3027,20220728,16,3,244.65,994,24.61
3028,20220729,8,3,211.62,1074,19.7
3029,20220729,9,1,54.16,699,7.75
3030,20220729,10,3,251.58,1247,20.17
3031,20220729,11,1,39.66,1567,2.53
3032,20220729,12,3,460.52,1123,41.01
3033,20220729,13,1,13.57,1760,0.77
3034,20220729,14,2,294.22,1624,18.12
3035,20220729,15,3,245.32,764,32.11
3036,20220729,16,2,91.96,1595,5.77
3037,20220801,8,3,193.86,721,26.89
3038,20220801,9,1,97.31,1122,8.67
3039,20220801,10,4,308.03,675,45.63
3040,20220801,11,4,276.13,1734,15.92
3041,20220801,12,1,37.23,1477,2.52
3042,20220801,13,1,94.9,796,11.92
3043,20220801,15,2,193.19,918,21.04
3044,20220802,8,2,209.7,1013,20.7
3045,20220802,9,3,268.39,1556,17.25
3046,20220802,10,1,66.56,640,10.4
3047,20220802,11,3,247.98,1726,14.37
3048,20220802,12,3,156.01999999999998,1261,12.37
3049,20220802,13,2,95.97,1431,6.71
3050,20220802,14,3,197.12,991,19.89
3051,20220802,15,2,323.82,708,45.74
3052,20220802,16,1,3.66,615,0.6
